date,close_usd,high_usd,low_usd,open_usd,volume,usdinr,open_inr,high_inr,low_inr,close_inr,daily_return,price_range_inr,commodity,ticker,unit,sector
2010-03-16,3.3570001125335693,3.371000051498413,3.309000015258789,3.3570001125335693,205,45.38999938964844,335.93,337.33,331.12,335.93,0.01138040042149635,6.2099999999999795,Copper,HG=F,₹/kg,Industrial metal
2010-03-17,3.4100000858306885,3.4214999675750732,3.3929998874664307,3.4100000858306885,648,45.27999877929688,340.4,341.55,338.71,340.4,0.013306343583484592,2.840000000000032,Copper,HG=F,₹/kg,Industrial metal
2010-03-18,3.387500047683716,3.3919999599456787,3.371999979019165,3.387500047683716,188,45.38999938964844,338.98,339.43,337.43,338.98,-0.004171562867214873,2.0,Copper,HG=F,₹/kg,Industrial metal
2010-03-19,3.364500045776367,3.4135000705718994,3.3515000343322754,3.3889999389648438,191,45.25,338.08,340.53,334.34,335.64,-0.009853088677798216,6.189999999999998,Copper,HG=F,₹/kg,Industrial metal
2010-03-22,3.372499942779541,3.377500057220459,3.303499937057495,3.372499942779541,362,45.470001220703125,338.07,338.57,331.16,338.07,0.007239899892742319,7.409999999999968,Copper,HG=F,₹/kg,Industrial metal
2010-03-23,3.369499921798706,3.3949999809265137,3.371500015258789,3.381500005722046,227,45.400001525878906,338.45,339.8,337.45,337.25,-0.002425533173603056,2.3500000000000227,Copper,HG=F,₹/kg,Industrial metal
2010-03-24,3.3364999294281006,3.3364999294281006,3.3364999294281006,3.3364999294281006,253,45.400001525878906,333.95,333.95,333.95,333.95,-0.009785025945144632,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-03-25,3.371000051498413,3.375,3.3359999656677246,3.371000051498413,212,45.48799896240234,338.06,338.46,334.55,338.06,0.01230723162150027,3.909999999999968,Copper,HG=F,₹/kg,Industrial metal
2010-03-26,3.3929998874664307,3.4100000858306885,3.3359999656677246,3.3929998874664307,185,45.11000061035156,337.44,339.13,331.77,337.44,-0.0018339939655682702,7.360000000000014,Copper,HG=F,₹/kg,Industrial metal
2010-03-29,3.5295000076293945,3.5199999809265137,3.4590001106262207,3.4590001106262207,417,44.79999923706055,341.63,347.66,341.63,348.6,0.03307254623044109,6.03000000000003,Copper,HG=F,₹/kg,Industrial metal
